text,x_corr,y_corr,question_file
"0625/12/M/J/13 
",270.12609378999997,804.3956000000001,0625_s13_qp_12
" 
",545.681243088,804.3956000000001,0625_s13_qp_12
"13 
",291.60001,48.716368800000055,0625_s13_qp_12
"24  A tuning fork is marked with the number 320. 
 
",49.60629,87.72133958400013,0625_s13_qp_12
"320
",191.21609,113.09850610000001,0625_s13_qp_12
" 
",49.60666192000002,140.35985784000002,0625_s13_qp_12
"This indicates the size of the frequency. 
 
What does this mean? 
",70.86656912000002,178.31665604800014,0625_s13_qp_12
"A  The length of the tuning fork is 320 mm. 
",70.86656912000002,201.92912100800015,0625_s13_qp_12
" 
",410.2299,130.0422588,0625_s13_qp_12
"B  The note from the tuning fork will last for up to 320 s. 
",70.86714456000001,223.58582823999996,0625_s13_qp_12
"C  The sound waves produced by the tuning fork travel at 320 m / s. 
",70.86709654399999,245.24262823999993,0625_s13_qp_12
"D  The tuning fork vibrates 320 times every second. 
",70.89515289599996,266.89922823999996,0625_s13_qp_12
" 
 
25  Some  sound  from  a  loudspeaker  at  P  travels  directly  to  Q.  Sound  also  reaches  Q  after  being 
",49.60763971199996,304.8560264480001,0625_s13_qp_12
"reflected from a wall at R. 
",70.89614275199996,317.49879723200013,0625_s13_qp_12
" 
",49.607749695999956,330.1415680160001,0625_s13_qp_12
" 
",49.607673120000015,521.7898678399999,0625_s13_qp_12
" 
",49.60670999999999,547.103929584,0625_s13_qp_12
"loudspeaker
",170.73081274700002,342.47989575,0625_s13_qp_12
"P
",260.724775494,356.13822015,0625_s13_qp_12
"8 m
",321.9843,378.6251415,0625_s13_qp_12
"10 m
",241.46623440300004,426.7628525,0625_s13_qp_12
"R
",376.216435557,427.76307134999996,0625_s13_qp_12
"8 m
",317.48447294000005,480.5650415,0625_s13_qp_12
"Q
",258.05755523700003,507.05039204999997,0625_s13_qp_12
"wall
",405.2162,347.4764415,0625_s13_qp_12
" 
",424.7433,511.4722688,0625_s13_qp_12
"The speed of sound is 330 m / s. 
",70.89606617600002,534.4611588,0625_s13_qp_12
"What is the difference in time for a sound to travel from P to Q by the two routes? 
",70.8666172,559.717994544,0625_s13_qp_12
"A 
",70.89411319999999,584.73924456,0625_s13_qp_12
"


",93.65705008,594.77336424,0625_s13_qp_12
"6
",106.1013992,577.82216648,0625_s13_qp_12
"330
",99.8363964,593.38419184,0625_s13_qp_12
"


",120.2457,594.77336424,0625_s13_qp_12
"s 
",126.14169,587.0154688,0625_s13_qp_12
"B 
",170.10339463999998,587.0154688,0625_s13_qp_12
"


",192.86965008,594.77336424,0625_s13_qp_12
"16
",201.79878904000003,577.82216648,0625_s13_qp_12
"330
",199.04899640000002,593.38419184,0625_s13_qp_12
"


",219.4583,594.77336424,0625_s13_qp_12
"s 
",225.35429,587.0154688,0625_s13_qp_12
"C 
",269.34789,587.0154688,0625_s13_qp_12
"(6 × 330) s 
",290.603617808,587.0154688,0625_s13_qp_12
"D 
",368.56005704000006,587.0154688,0625_s13_qp_12
"(16 × 330) s 
",389.78707902400004,587.0154688,0625_s13_qp_12
" 
 
26  An electromagnet is used to separate magnetic metals from non-magnetic metals. 
 
",49.606457040000066,648.300863264,0625_s13_qp_12
"Why is steel not suitable as the core of the electromagnet? 
",70.86636424000007,660.943634048,0625_s13_qp_12
"It forms a permanent magnet. 
",92.09756561600008,684.556099008,0625_s13_qp_12
"It has a high density. 
",92.09756561600008,706.213048448,0625_s13_qp_12
"It has a high thermal capacity. 
",92.09756561600008,727.8699978880001,0625_s13_qp_12
"It is a good conductor of electricity. 
",92.09756561600008,749.526947328,0625_s13_qp_12
"A 
",70.86625425600008,682.279430208,0625_s13_qp_12
"B 
",70.86625425600008,703.936379648,0625_s13_qp_12
"C 
",70.86625425600008,725.593329088,0625_s13_qp_12
"D 
",70.86625425600008,747.2502785280001,0625_s13_qp_12
" 
 
",49.60634705600008,774.840974752,0625_s13_qp_12
"© UCLES 2013 
",49.60629,803.48849,0625_s13_qp_12
"0625/12/M/J/13 
",270.12609378999997,803.48849,0625_s13_qp_12
"[Turn over 
",491.3008,803.48849,0625_s13_qp_12
"27  An old and expensive steel watch becomes magnetised. 
 
",49.60629,87.72133958400013,0625_s13_qp_12
"The owner wants to use the watch again. He must demagnetise the watch. 
",70.894683056,100.36411036800018,0625_s13_qp_12
"14 
",291.60001,48.716368800000055,0625_s13_qp_12
" 
",49.60629,113.00688115200023,0625_s13_qp_12
"What is the best method to do this? 
",70.8661972,125.64965193600028,0625_s13_qp_12
"A  Heat it until it glows red hot. 
",70.86619719999999,149.29082272000028,0625_s13_qp_12
"B  Pass direct current though it. 
",70.86619719999999,170.91928630400025,0625_s13_qp_12
"C  Place it in a plastic bag and put the bag in hot water for several hours. 
",70.86619719999999,192.5762357440002,0625_s13_qp_12
"D  Place it in a solenoid that carries alternating current and then slowly remove it. 
",70.86619719999999,214.2606811840002,0625_s13_qp_12
" 
 
28  Three  charged  balls,  P,  Q  and  R  are  suspended  by  insulating  threads.  Ball  P  is  negatively 
",49.60628999999999,252.2174793920003,0625_s13_qp_12
"charged. 
",70.86619719999999,264.86025017600036,0625_s13_qp_12
"Ball Q is brought close to ball P. 
",70.86619719999999,290.14579174400046,0625_s13_qp_12
"insulating thread
",147.23151362000002,318.08202670000003,0625_s13_qp_12
"–P
",222.72699546,363.30118606,0625_s13_qp_12
"Q
",364.71935,363.30118606,0625_s13_qp_12
" 
",448.2426,368.1241688,0625_s13_qp_12
"Ball Q is now brought close to ball R. 
",70.86769887999999,391.084538624,0625_s13_qp_12
"What are the charges on ball Q and on ball R? 
",70.86659207999999,496.051538624,0625_s13_qp_12
"Q
",264.75591,468.45881270999996,0625_s13_qp_12
"R 
",322.69772019,473.0911688,0625_s13_qp_12
" 
",49.60628999999999,277.5030209600004,0625_s13_qp_12
" 
",49.60628999999999,302.8170483840005,0625_s13_qp_12
" 
",49.60779167999999,378.44176784,0625_s13_qp_12
" 
",49.60779167999999,403.755795264,0625_s13_qp_12
" 
",49.60668487999999,483.40876784,0625_s13_qp_12
" 
",49.60668487999999,508.694309408,0625_s13_qp_12
" 
",85.06772615999999,523.170293504,0625_s13_qp_12
"A 
",81.0992,546.38609,0625_s13_qp_12
"B 
",81.0992,567.3907899999999,0625_s13_qp_12
"C 
",81.0992,588.3672,0625_s13_qp_12
"D 
",81.0992,609.37199,0625_s13_qp_12
"ball Q 
",119.33874055999999,525.446962304,0625_s13_qp_12
"ball R 
",188.61766215999998,525.446962304,0625_s13_qp_12
"positive 
",115.05785983999999,548.6627588,0625_s13_qp_12
"positive 
",184.034215456,548.6627588,0625_s13_qp_12
"positive 
",115.05785983999999,569.6674588,0625_s13_qp_12
"negative 
",181.898546144,569.6674588,0625_s13_qp_12
"negative 
",112.93186911999999,590.6438688000001,0625_s13_qp_12
"positive 
",184.056432224,590.6438688000001,0625_s13_qp_12
"negative 
",112.93186911999999,611.6486588,0625_s13_qp_12
"negative 
",181.922522656,611.6486588,0625_s13_qp_12
" 
 
29  Which group contains only good electrical conductors? 
",49.60629,651.986110368,0625_s13_qp_12
"A  air, carbon (graphite), plastic 
",70.8661972,675.598575328,0625_s13_qp_12
"B  air, gold, mercury 
",70.8661972,697.255524768,0625_s13_qp_12
"C  carbon (graphite), copper, mercury 
",70.8661972,718.912474208,0625_s13_qp_12
"D  copper, gold, plastic 
",70.8661972,740.596919648,0625_s13_qp_12
" 
 
",49.60629,765.882461216,0625_s13_qp_12
"© UCLES 2013 
",49.60629,804.11211,0625_s13_qp_12
"0625/12/M/J/13 
",270.12609378999997,804.11211,0625_s13_qp_12
" 
",545.681243088,804.11211,0625_s13_qp_12
"30  A student investigates a circuit that contains two parallel resistors. The circuit includes meters R, 
",49.60629,75.07856880000008,0625_s13_qp_12
"S and T which are all connected correctly. 
",70.89369320000006,87.72133958400013,0625_s13_qp_12
"15 
",291.60001,48.716368800000055,0625_s13_qp_12
" 
",49.605300144000054,100.36411036800018,0625_s13_qp_12
" 
",49.60661759999999,230.01977784000007,0625_s13_qp_12
" 
",49.60661759999999,255.30531940800017,0625_s13_qp_12
"R
",250.25661,112.24966169999993,0625_s13_qp_12
"S
",306.55345595,150.75421169999993,0625_s13_qp_12
"resistors
",309.1075,184.50847169999997,0625_s13_qp_12
"T
",380.203060877,150.75421169999993,0625_s13_qp_12
" 
",387.241,219.70217880000007,0625_s13_qp_12
"Which types of meter are R, S and T? 
",70.895010656,242.66254862400012,0625_s13_qp_12
" 
",85.06765888,271.8029194080002,0625_s13_qp_12
"A 
",81.0992,292.5153,0625_s13_qp_12
"B 
",81.0992,313.49159,0625_s13_qp_12
"C 
",81.0992,334.4964,0625_s13_qp_12
"D 
",81.0992,355.5011,0625_s13_qp_12
"meter R 
",116.52308288,271.8029194080002,0625_s13_qp_12
"meter S 
",190.54231488000002,271.8029194080002,0625_s13_qp_12
"meter T 
",264.55054848000003,271.8029194080002,0625_s13_qp_12
"ammeter 
",114.40576470399999,294.79196880000006,0625_s13_qp_12
"ammeter 
",188.125950208,294.79196880000006,0625_s13_qp_12
"ammeter 
",261.84613571200003,294.79196880000006,0625_s13_qp_12
"ammeter 
",114.40576470399999,315.7682588,0625_s13_qp_12
"voltmeter 
",187.190976224,315.7682588,0625_s13_qp_12
"voltmeter 
",260.900053344,315.7682588,0625_s13_qp_12
"voltmeter 
",113.47079072,336.7730688,0625_s13_qp_12
"ammeter 
",188.12122089599998,336.7730688,0625_s13_qp_12
"ammeter 
",261.836787072,336.7730688,0625_s13_qp_12
"voltmeter 
",113.47079072,357.7777688,0625_s13_qp_12
"voltmeter 
",187.18536704,357.7777688,0625_s13_qp_12
"voltmeter 
",260.89994336,357.7777688,0625_s13_qp_12
" 
 
31  A circuit contains the component shown by the following symbol. 
 
",49.60629,410.758167008,0625_s13_qp_12
"Which change would the component detect? 
",70.89505217600002,462.06423448000004,0625_s13_qp_12
" 
",331.22839,439.0753788,0625_s13_qp_12
"A change in 
",70.89505217600002,487.349776048,0625_s13_qp_12
"A 
",70.86656632000002,508.68557220800005,0625_s13_qp_12
"light level. 
",92.09787768000001,510.96224100800003,0625_s13_qp_12
"B  potential difference. 
",70.86656632,532.619190448,0625_s13_qp_12
"C 
",70.86656632,551.9994710880001,0625_s13_qp_12
"D 
",70.89516216000001,573.683916528,0625_s13_qp_12
"radioactivity. 
",92.09787768000001,554.276139888,0625_s13_qp_12
"temperature. 
",92.15506936000001,575.960585328,0625_s13_qp_12
" 
",49.60665912000002,449.39297784,0625_s13_qp_12
" 
",49.60665912000002,474.70700526400003,0625_s13_qp_12
" 
 
",49.60654913600001,601.2461268960001,0625_s13_qp_12
"© UCLES 2013 
",49.60629,803.48849,0625_s13_qp_12
"0625/12/M/J/13 
",270.12609378999997,803.48849,0625_s13_qp_12
"[Turn over 
",491.3008,803.48849,0625_s13_qp_12
"32  The diagram shows a circuit which includes a switch and a capacitor. 
 
",49.60629,87.72133958400013,0625_s13_qp_12
"16 
",291.60001,48.716368800000055,0625_s13_qp_12
"switch
",291.4641,188.69000549999998,0625_s13_qp_12
"P
",264.8011,180.17690000000005,0625_s13_qp_12
"Q
",261.801644523,210.48154520000003,0625_s13_qp_12
"capacitor
",389.0378,147.4803955,0625_s13_qp_12
" 
",434.7213,217.03755880000006,0625_s13_qp_12
"What happens to the capacitor when the switch is at P and when it is at Q? 
",70.89521785599997,240.02641448000008,0625_s13_qp_12
" 
",49.60682479999997,227.35515784000006,0625_s13_qp_12
" 
",49.60671481599991,252.66918526400013,0625_s13_qp_12
" 
",85.06775609599991,269.4218381600001,0625_s13_qp_12
"A 
",81.0992,290.3609,0625_s13_qp_12
"B 
",81.0992,311.3373,0625_s13_qp_12
"C 
",81.0992,332.342,0625_s13_qp_12
"D 
",81.0992,353.3468,0625_s13_qp_12
"switch at P 
",120.46940601599991,269.4218381600001,0625_s13_qp_12
"switch at Q 
",215.54309510399992,269.4218381600001,0625_s13_qp_12
"charging 
",125.97157216,292.63756880000005,0625_s13_qp_12
"charging 
",221.67293993599998,292.63756880000005,0625_s13_qp_12
"charging 
",125.97157216,313.61396880000007,0625_s13_qp_12
"discharging 
",214.63297408,313.61396880000007,0625_s13_qp_12
"discharging 
",118.94139487999999,334.61866879999997,0625_s13_qp_12
"charging 
",221.6697504,334.61866879999997,0625_s13_qp_12
"discharging 
",118.94139487999999,355.62346879999996,0625_s13_qp_12
"discharging 
",214.64067296,355.62346879999996,0625_s13_qp_12
" 
 
33  The circuit diagram shows a cell connected to three identical lamps X, Y and Z. All the lamps are 
",49.60629,395.960910368,0625_s13_qp_12
"lit. 
",70.89479304,408.603681152,0625_s13_qp_12
" 
",49.60639998399999,421.24645193599997,0625_s13_qp_12
" 
",49.60657192000002,543.90006784,0625_s13_qp_12
" 
",49.60657192000002,569.214095264,0625_s13_qp_12
" 
 
",49.606461936000024,695.7542067520001,0625_s13_qp_12
"X
",261.1922,467.40707249,0625_s13_qp_12
"Y
",261.29117840000004,508.89032029310005,0625_s13_qp_12
"Z
",328.48651440000003,467.40707249,0625_s13_qp_12
" 
",366.23621,533.5824688,0625_s13_qp_12
"Lamp Y is removed by unscrewing it from its holder. 
",70.89496497600003,556.542838624,0625_s13_qp_12
"What happens to lamp Z? 
",70.89496497600003,581.856866048,0625_s13_qp_12
"A 
",70.86647912000002,605.469331008,0625_s13_qp_12
"B 
",70.86647912000002,627.126280448,0625_s13_qp_12
"C 
",70.86647912000002,648.783229888,0625_s13_qp_12
"D 
",70.89397512000002,670.440179328,0625_s13_qp_12
"It goes out completely. 
",92.09119144000002,605.469331008,0625_s13_qp_12
"It becomes dimmer but stays lit. 
",92.08899176000003,627.126280448,0625_s13_qp_12
"It stays the same brightness. 
",92.08899176000003,648.783229888,0625_s13_qp_12
"It becomes brighter. 
",92.15047281600003,670.440179328,0625_s13_qp_12
"© UCLES 2013 
",49.60629,804.11211,0625_s13_qp_12
"0625/12/M/J/13 
",270.12609378999997,804.11211,0625_s13_qp_12
" 
",545.681243088,804.11211,0625_s13_qp_12
"17 
",291.5433,48.716368800000055,0625_s13_qp_12
"34  Each branch of a domestic circuit often includes a circuit-breaker. This protects the wiring if too 
",49.60629,75.07856880000008,0625_s13_qp_12
"much current flows in the circuit. 
",70.89479304,87.72133958400013,0625_s13_qp_12
" 
",49.60639998399999,100.36411036800018,0625_s13_qp_12
" 
",49.60639998399999,125.64965193600028,0625_s13_qp_12
"In which wire is the circuit-breaker placed and what does it do when it operates? 
",70.89479304,113.00688115200023,0625_s13_qp_12
" 
",85.067441264,142.1757377920003,0625_s13_qp_12
"A 
",81.0992,162.85851000000002,0625_s13_qp_12
"B 
",81.0992,183.83501,0625_s13_qp_12
"C 
",81.0992,204.83970999999997,0625_s13_qp_12
"D 
",81.0992,225.84441000000004,0625_s13_qp_12
"circuit-breaker in 
",111.826548464,142.1757377920003,0625_s13_qp_12
"when the circuit-breaker operates it 
",239.49740545600005,142.1757377920003,0625_s13_qp_12
"live wire 
",132.6047072,165.13517880000006,0625_s13_qp_12
"disconnects the circuit 
",271.288152128,165.13517880000006,0625_s13_qp_12
"live wire 
",132.6047072,186.11167880000005,0625_s13_qp_12
"reduces the current to a safe value (not zero) 
",215.610951808,186.11167880000005,0625_s13_qp_12
"neutral wire 
",124.04355264,207.1163788,0625_s13_qp_12
"disconnects the circuit 
",271.29475116800006,207.1163788,0625_s13_qp_12
"neutral wire 
",124.04355264,228.12107880000008,0625_s13_qp_12
"reduces the current to a safe value (not zero) 
",215.613921376,228.12107880000008,0625_s13_qp_12
" 
 
35  A student wants to make a transformer to step 12 V down to 6.0 V. 
 
",49.60629,281.10083958400014,0625_s13_qp_12
"She winds 60 turns of wire around an iron core as shown in the diagram. 
",70.866597664,293.7436103680002,0625_s13_qp_12
" 
",49.606690463999996,306.4148670080002,0625_s13_qp_12
" 
",49.607190720000006,463.05596784,0625_s13_qp_12
"12 V a.c.
",179.85449069,376.9336917,0625_s13_qp_12
"  
",210.8654,382.8625013,0625_s13_qp_12
"primary coil
",154.68654719,435.885419337,0625_s13_qp_12
"60 turns
",162.92682408,449.076078467,0625_s13_qp_12
"soft-iron core
",371.41611,318.64658169999996,0625_s13_qp_12
"  
",368.28292253999996,366.4804754,0625_s13_qp_12
"6.0 V a.c.
",359.282,376.9336917,0625_s13_qp_12
"secondary coil
",369.925592817,435.88541933700003,0625_s13_qp_12
" 
",440.674,452.7383688,0625_s13_qp_12
"How many turns of wire should she wind on the secondary coil of her transformer? 
",70.86709792,475.698738624,0625_s13_qp_12
"A  5 
",70.86709792,499.339909408,0625_s13_qp_12
"B  30 
",170.10676096000003,499.339909408,0625_s13_qp_12
"C  60 
",269.34642400000007,499.339909408,0625_s13_qp_12
"D  120 
",368.55859104000007,499.339909408,0625_s13_qp_12
" 
 
36  A toy railway engine is driven around a track by a d.c. electric motor. 
 
",49.60499104000007,549.9394784,0625_s13_qp_12
"How can the speed of the motor be increased? 
",70.86489824000007,562.61073504,0625_s13_qp_12
"A  Use a motor made with fewer turns of wire. 
",70.86489824000007,586.2232,0625_s13_qp_12
"B  Use a smaller d.c. voltage. 
",70.86489824000007,607.8801494400001,0625_s13_qp_12
"C  Use a stronger magnet in the motor. 
",70.86489824000007,629.508613024,0625_s13_qp_12
"D  Use the supply with its connections reversed. 
",70.86489824000007,651.193058464,0625_s13_qp_12
" 
 
",49.60499104000007,676.478600032,0625_s13_qp_12
"© UCLES 2013 
",49.60629,803.80029,0625_s13_qp_12
"0625/12/M/J/13 
",270.12609378999997,803.80029,0625_s13_qp_12
"[Turn over 
",491.3008,803.80029,0625_s13_qp_12
"37  The diagram shows an experiment to demonstrate electromagnetic induction. 
 
",49.60629,87.72133958400013,0625_s13_qp_12
"X
",221.74091,99.63214711,0625_s13_qp_12
"wire
",176.0864,122.63024711000003,0625_s13_qp_12
"N
",223.0726792,192.08629159999998,0625_s13_qp_12
"18 
",291.60001,48.716368800000055,0625_s13_qp_12
"A
",343.8457,105.25374711000006,0625_s13_qp_12
"S
",342.30653653,192.08629159999998,0625_s13_qp_12
" 
",49.60689766400003,319.36776784000006,0625_s13_qp_12
" 
",49.60689766400003,369.96733683200006,0625_s13_qp_12
"X and Y are joined, in turn, by four wires, each made of a different material. 
 
Each wire is then moved quickly downwards between the magnets. 
",70.89529072000003,357.32456604800007,0625_s13_qp_12
"Which material will not give rise to an induced current in the wire? 
",70.89529072000003,382.61010761600005,0625_s13_qp_12
"Y
",347.30799722,305.442605469,0625_s13_qp_12
" 
",426.2173,309.05016880000005,0625_s13_qp_12
"A  aluminium 
",70.89529072000002,406.22257257600006,0625_s13_qp_12
"B  copper 
",70.89529072000002,427.87952201600007,0625_s13_qp_12
"C 
",70.89529072000002,447.2598026560001,0625_s13_qp_12
"iron 
",92.09800624000002,449.5364714560001,0625_s13_qp_12
"D  nylon 
",70.89529072000002,471.1934208960001,0625_s13_qp_12
" 
 
38  A beam of cathode rays passes between two charged metal plates. 
 
",49.60678768000002,521.7929898880001,0625_s13_qp_12
